Year,Rank,Title,Artist,UG_link,Chords,Harmony,Intervals,Interval_Variance,Main_Harmony,Main_Interval_Harmony
2015,76,"""Like I'm Gonna Lose You""",Meghan Trainor featuring John Legend,https://tabs.ultimate-guitar.com/tab/meghan-trainor/like-im-gonna-lose-you-chords-1700271,"['G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'C/B', 'C/A', 'C/F#', 'C', 'G', 'Bm', 'Em', 'C', 'C/B', 'C/A', 'C/F#', 'C', 'G', 'Bm', 'Em', 'C', 'C/B', 'C/A', 'C/F#', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'C/B', 'C/A', 'C/F#', 'C', 'G', 'Bm', 'Em', 'C', 'C/B', 'C/A', 'C/F#', 'C', 'G', 'Bm', 'Em', 'C', 'C/B', 'C/A', 'C/F#', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C', 'G', 'Bm', 'Em', 'C']","[1, 3, 6, 4, 1, 3, 6, 4, 4, 4, 4, 4, 1, 3, 6, 4, 4, 4, 4, 4, 1, 3, 6, 4, 4, 4, 4, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 4, 4, 4, 4, 1, 3, 6, 4, 4, 4, 4, 4, 1, 3, 6, 4, 4, 4, 4, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4]","[4, 5, -4, -5, 4, 5, -4, 0, 0, 0, 0, -5, 4, 5, -4, 0, 0, 0, 0, -5, 4, 5, -4, 0, 0, 0, 0, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, 0, 0, 0, 0, -5, 4, 5, -4, 0, 0, 0, 0, -5, 4, 5, -4, 0, 0, 0, 0, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4]",13.875555555555557,"(4, 4, 4, 4, 4, 1, 3, 6)","(0, 0, 0, 0, -5, 4, 5, -4)"
2015,77,"""Habits (Stay High)""",Tove Lo,https://tabs.ultimate-guitar.com/tab/tove-lo/habits-stay-high-chords-1411696,"['Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F', 'Bb', 'Dm', 'F']","[1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5, 1, 3, 5]","[4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3]",0.6615484429065743,"(1, 3, 5)","(4, 3, 5)"
2015,78,"""The Hanging Tree""",James Newton Howard featuring Jennifer Lawrence,not found,not found,not found,not found,not found,not found,not found
2015,79,"""CoCo""",O.T. Genasis,not found,not found,not found,not found,not found,not found,not found
2015,80,"""Bang Bang""","Jessie J, Ariana Grande and Nicki Minaj",https://tabs.ultimate-guitar.com/tab/jessie-j/bang-bang-chords-1516844,"['A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'E7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'E7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'A', 'A7', 'E7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'A', 'A7', 'A', 'A7', 'A', 'G', 'A', 'G', 'A', 'E7', 'G', 'A', 'E7', 'G']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 0, 1, 5, 0, 1, 5, 1, 0, 1, 0, 1, 5, 0, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 0, 1, 5, 0, 1, 5, 1, 0, 1, 0, 1, 5, 0, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 0, 1, 5, 0, 1, 5, 1, 0, 1, 0, 1, 5, 0, 1, 5, 1, 1, 1, 1, 1, 0, 1, 0, 1, 5, 0, 1, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 5, -2, 2, -2, 2, -5, 3, 2, -5, 5, -2, 2, -2, 2, -5, 3, 2, -5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 5, -2, 2, -2, 2, -5, 3, 2, -5, 5, -2, 2, -2, 2, -5, 3, 2, -5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 5, -2, 2, -2, 2, -5, 3, 2, -5, 5, -2, 2, -2, 2, -5, 3, 2, -5, 5, 0, 0, 0, 0, -2, 2, -2, 2, -5, 3, 2, -5, 3]",7.696109693877552,"(1, 1, 1, 1)","(0, 0, 0, 0)"
2015,81,"""Lay Me Down""",Sam Smith,https://tabs.ultimate-guitar.com/tab/sam-smith/lay-me-down-chords-1399397,"['E', 'Aadd9', 'E', 'Aadd9', 'F#m', 'A', 'C#m', 'B', 'F#m', 'A', 'E', 'A/B', 'E', 'C#m', 'F#m', 'A', 'E', 'C#m', 'F#m', 'A', 'A/B', 'E', 'E', 'A', 'E', 'A', 'F#m', 'A', 'C#m', 'B', 'F#m', 'A', 'E/B', 'A/B', 'E', 'B/D#', 'C#m', 'F#m', 'A', 'E', 'C#m', 'F#m', 'A', 'A/B', 'F#m', 'F#m', 'A', 'D', 'B7sus2', 'F#m', 'A', 'D', 'B7sus2', 'F#m', 'A', 'D', 'B7sus2', 'F#m', 'A', 'D', 'B7sus2', 'F#m', 'A', 'D', 'B7sus2', 'E', 'C#m', 'F#m', 'A', 'A/B', 'E']","[1, 4, 1, 4, 2, 4, 6, 5, 2, 4, 1, 4, 1, 6, 2, 4, 1, 6, 2, 4, 4, 1, 1, 4, 1, 4, 2, 4, 6, 5, 2, 4, 1, 4, 1, 5, 6, 2, 4, 1, 6, 2, 4, 4, 2, 2, 4, 0, 5, 2, 4, 0, 5, 2, 4, 0, 5, 2, 4, 0, 5, 2, 4, 0, 5, 1, 6, 2, 4, 4, 1]","[5, -5, 5, -3, 3, 4, -2, -5, 3, -5, 5, -5, -3, 5, 3, -5, -3, 5, 3, 0, -5, 0, 5, -5, 5, -3, 3, 4, -2, -5, 3, -5, 5, -5, -5, 2, 5, 3, -5, -3, 5, 3, 0, -3, 0, 3, 5, -3, -5, 3, 5, -3, -5, 3, 5, -3, -5, 3, 5, -3, -5, 3, 5, -3, 5, -3, 5, 3, 0, -5]",16.08489795918367,"(2, 4, 0, 5)","(5, -3, -5, 3)"
2015,82,"""Tuesday""",ILoveMakonnen featuring Drake,not found,not found,not found,not found,not found,not found,not found
2015,83,"""Hit the Quan""",iLoveMemphis,not found,not found,not found,not found,not found,not found,not found
2015,84,"""Downtown""","Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",not found,not found,not found,not found,not found,not found,not found
2015,85,"""House Party""",Sam Hunt,https://tabs.ultimate-guitar.com/tab/sam-hunt/house-party-chords-1734277,"['Em', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'Em', 'F', 'F', 'Em', 'C', 'Am', 'Em', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'Em', 'F', 'F', 'Em', 'C', 'Am', 'Em', 'F', 'F', 'Em', 'C', 'C', 'Em', 'F', 'F', 'Em', 'C', 'Am', 'Em', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'C/B', 'F', 'F', 'Em', 'C', 'Am', 'C/B', 'F', 'F', 'Em', 'C', 'C', 'Em', 'F', 'F', 'Em', 'C', 'Am', 'Em', 'F', 'F', 'Em', 'C']","[1, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 1, 0, 0, 1, 6, 4, 1, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 1, 0, 0, 1, 6, 4, 1, 0, 0, 1, 6, 6, 1, 0, 0, 1, 6, 4, 1, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6, 6, 1, 0, 0, 1, 6, 4, 1, 0, 0, 1, 6]","[-4, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 4, 1, 0, -1, -4, -3, -5, 1, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 4, 1, 0, -1, -4, -3, -5, 1, 0, -1, -4, 0, 4, 1, 0, -1, -4, -3, -5, 1, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5, 0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 4, 1, 0, -1, -4, -3, -5, 1, 0, -1, -4]",8.149876543209878,"(6, 6, 0, 0, 1, 6, 4, 6, 0, 0, 1, 6)","(0, -1, -4, -3, 3, 5, 0, -1, -4, 0, 0, 5)"
2015,86,"""Ayo""",Chris Brown and Tyga,not found,not found,not found,not found,not found,not found,not found
2015,87,"""Kick the Dust Up""",Luke Bryan,https://tabs.ultimate-guitar.com/tab/luke-bryan/kick-the-dust-up-chords-1738787,"['Em', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'Em', 'C', 'D', 'Em', 'C', 'D', 'C', 'G', 'D', 'Em', 'C', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'D', 'Em', 'Em', 'Em', 'C', 'D', 'Em', 'C', 'D', 'C', 'G', 'D', 'Em', 'C', 'D', 'Em', 'Em', 'C', 'D', 'Em', 'Em', 'Em', 'C', 'D', 'Em', 'C', 'D', 'C', 'G', 'D', 'Em', 'C', 'D', 'Em']","[1, 1, 7, 1, 1, 7, 1, 1, 7, 1, 1, 7, 1, 1, 1, 6, 7, 1, 6, 7, 6, 3, 7, 1, 6, 7, 1, 1, 7, 1, 1, 7, 1, 1, 7, 1, 1, 7, 1, 1, 1, 6, 7, 1, 6, 7, 6, 3, 7, 1, 6, 7, 1, 1, 6, 7, 1, 1, 1, 6, 7, 1, 6, 7, 6, 3, 7, 1, 6, 7, 1]","[0, -2, 2, 0, -2, 2, 0, -2, 2, 0, -2, 2, 0, 0, -4, 2, 2, -4, 2, -2, -5, -5, 2, -4, 2, 2, 0, -2, 2, 0, -2, 2, 0, -2, 2, 0, -2, 2, 0, 0, -4, 2, 2, -4, 2, -2, -5, -5, 2, -4, 2, 2, 0, -4, 2, 2, 0, 0, -4, 2, 2, -4, 2, -2, -5, -5, 2, -4, 2, 2]",6.39265306122449,"(1, 1, 7)","(2, 0, -2)"
2015,88,"""Blessings""",Big Sean featuring Drake and Kanye West,not found,not found,not found,not found,not found,not found,not found
2015,89,"""Budapest""",George Ezra,https://tabs.ultimate-guitar.com/tab/george-ezra/budapest-chords-1452428,"['F', 'Bb', 'C', 'E', 'F', 'F', 'Bb', 'F', 'F', 'F', 'Bb', 'F', 'C', 'Bb', 'F', 'F', 'F', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'F', 'F', 'Bb', 'F', 'C', 'Bb', 'F', 'C', 'Bb', 'F', 'F', 'F', 'Bb', 'F']","[1, 4, 5, 7, 1, 1, 4, 1, 1, 1, 4, 1, 5, 4, 1, 1, 1, 4, 1, 5, 4, 1, 5, 4, 1, 1, 1, 4, 1, 5, 4, 1, 5, 4, 1, 1, 1, 4, 1]","[5, 2, 4, 1, 0, 5, -5, 0, 0, 5, -5, -5, -2, -5, 0, 0, 5, -5, -5, -2, -5, -5, -2, -5, 0, 0, 5, -5, -5, -2, -5, -5, -2, -5, 0, 0, 5, -5]",13.299168975069254,"(1, 1, 4, 1)","(-5, -5, -2, -5)"
2015,90,"""Chandelier""",Sia,https://tabs.ultimate-guitar.com/tab/sia/chandelier-chords-1470822,"['Bb', 'Eb', 'Ab', 'Fm', 'Bb', 'Eb', 'Ab', 'Fm', 'Gb', 'Bbm', 'Ab', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Bb', 'Eb', 'Ab', 'Fm', 'Gb', 'Bbm', 'Ab', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb', 'Ab', 'Fm', 'Gb', 'Gb']","[1, 4, 0, 5, 1, 4, 0, 5, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 1, 4, 0, 5, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0]","[5, 5, -3, 5, 5, 5, -3, 1, 4, -2, -2, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 4, 5, 5, -3, 1, 4, -2, -2, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0, 2, -3, 1, 0]",6.27934952105146,"(0, 0, 0, 5)","(-3, 1, 0, 2)"
2015,91,"""Heartbeat Song""",Kelly Clarkson,https://tabs.ultimate-guitar.com/tab/kelly-clarkson/heartbeat-song-chords-1700398,"['C', 'Em', 'Am', 'F', 'G', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'G', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'G', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F']","[1, 3, 6, 4, 5, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 5, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 5, 1, 3, 6, 4, 1, 3, 6, 4, 5, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4, 1, 3, 6, 4]","[4, 5, -4, 2, 5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -2, 5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -2, 5, 4, 5, -4, -5, 4, 5, -4, 2, 2, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4, -5, 4, 5, -4]",18.766943814562865,"(6, 4, 1, 3)","(5, -4, -5, 4)"
2015,92,"""Don't""",Ed Sheeran,https://tabs.ultimate-guitar.com/tab/ed-sheeran/i-dont-care-chords-2711352,"['G', 'Em7', 'Csus2', 'D', 'G', 'Em7', 'Csus2', 'D', 'G', 'G', 'Em7', 'Csus2', 'D', 'G', 'G', 'G/F#', 'Em7', 'Csus2', 'D', 'G', 'G', 'G/F#', 'Em7', 'Csus2', 'D', 'G', 'G', 'Em7', 'Csus2', 'D', 'G', 'G', 'Em7', 'Csus2', 'D', 'G', 'G', 'G/F#', 'Em7', 'Csus2', 'D', 'G', 'G', 'G/F#', 'Em7', 'Csus2', 'D', 'G', 'G', 'G', 'G', 'G', 'G', 'G/F#', 'Em7', 'Csus2', 'D', 'G', 'G', 'G/F#', 'Em7', 'Csus2', 'D', 'G']","[1, 6, 4, 5, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 1, 6, 4, 5, 1, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 6, 4, 5, 1, 1, 1, 6, 4, 5, 1, 1, 1, 6, 4, 5, 1, 1, 1, 1, 1, 1, 1, 6, 4, 5, 1, 1, 1, 6, 4, 5, 1]","[-3, -4, 2, 5, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, 0, -3, -4, 2, 5, 0, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, -3, -4, 2, 5, 0, 0, -3, -4, 2, 5, 0, 0, -3, -4, 2, 5, 0, 0, 0, 0, 0, 0, -3, -4, 2, 5, 0, 0, -3, -4, 2, 5]",9.428571428571429,"(1, 1, 1, 6, 4, 5)","(0, 0, -3, -4, 2, 5)"
2015,93,"""Ghost""",Ella Henderson,https://tabs.ultimate-guitar.com/tab/ella-henderson/ghost-chords-1479184,"['C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'G', 'Am', 'Em', 'C', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'Em', 'C', 'Am', 'Em', 'C', 'Am', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D']","[1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 3, 1, 6, 3, 1, 6, 5, 6, 3, 1, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 3, 1, 6, 3, 1, 6, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2, 1, 5, 3, 2]","[-5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, 2, -4, -3, -5, -4, -3, -2, 2, -5, -4, 2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, 2, -4, -3, -5, -4, -3, 3, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, 0, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2, -2, -5, -3, -2]",2.473653364590548,"(1, 5, 3, 2)","(-2, -2, -5, -3)"
2015,94,"""Here""",Alessia Cara,https://tabs.ultimate-guitar.com/tab/alessia-cara/here-chords-1782658,"['Am', 'Am7', 'D', 'Fmaj7', 'A', 'E', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D', 'Fmaj7', 'Am', 'Am7', 'D']","[1, 1, 4, 6, 1, 5, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4, 6, 1, 1, 4]","[0, 5, 3, 4, -5, -2, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 0, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 0, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5, 3, 4, 0, 5]",4.429578993055556,"(1, 1, 4, 6)","(0, 5, 3, 4)"
2015,95,"""Waves (Robin Schulz Remix)""",Mr Probz,not found,not found,not found,not found,not found,not found,not found
2015,96,"""El Perdón""",Nicky Jam and Enrique Iglesias,https://tabs.ultimate-guitar.com/tab/enrique-iglesias/el-perdedor-chords-1466026,"['G#m', 'F#', 'F#', 'E', 'G#m', 'F#', 'F#', 'E', 'G#m', 'F#', 'F#', 'E', 'B', 'F#', 'G#m', 'F#', 'B', 'F#', 'G#m', 'F#', 'E', 'G#m', 'F#', 'F#', 'E', 'G#m', 'F#', 'F#', 'E', 'E', 'F#', 'E', 'F#', 'B', 'F#', 'G#m', 'F#', 'B', 'F#', 'G#m', 'F#', 'E', 'G#m', 'F#']","[1, 7, 7, 6, 1, 7, 7, 6, 1, 7, 7, 6, 3, 7, 1, 7, 3, 7, 1, 7, 6, 1, 7, 7, 6, 1, 7, 7, 6, 6, 7, 6, 7, 3, 7, 1, 7, 3, 7, 1, 7, 6, 1, 7]","[-2, 0, -2, 4, -2, 0, -2, 4, -2, 0, -2, -5, -5, 2, -2, 5, -5, 2, -2, -2, 4, -2, 0, -2, 4, -2, 0, -2, 0, 2, -2, 2, 5, -5, 2, -2, 5, -5, 2, -2, -2, 4, -2]",8.638182801514333,"(7, 6, 1, 7)","(-2, 0, -2, 4)"
2015,97,"""She Knows""",Ne-Yo featuring Juicy J,not found,not found,not found,not found,not found,not found,not found
